token,decimals,symbol
0x009178997aFf09A67D4cACcFeB897Fb79d036214,18,1SOL
0xfec0cF7fE078a500abf15F1284958F22049c2C7e,18,ART
0x72e364F2ABdC788b7E918bc238B21f109Cd634D7,18,MVI
0x362bc847A3a9637d3af6624EeC853618a43ed7D2,18,PRQ
0x3Ea8ea4237344C9931214796d9417Af1A1180770,18,FLX
0x260Df160D6554e6a05619f2E9188c119B3E35F1e,18,HLTH
0x3D98A1233602C2EFf44994e9B00b2Ad66A5E23D6,18,SAudio
0x93e32efaFd24973d45f363A76D73ccB9Edf59986,6,BTL
0xd373576a9e738F37Dc6882328358Ff69c4cAf4c6,18,ZAM
0xE1470Ea86D4a0BB1e6d7613daA6fDE82c8FBF772,18,WETH
0x510FD78B4514dd8DCb5C74a89d89079BA62eff7c,18,CLX
0x7B4B0B9b024109D182dCF3831222fbdA81369423,18,BUSD
0x41e5560054824eA6B0732E656E3Ad64E20e94E45,8,CVC
0x01F369bF2d5a62CE60B0a2E92143CD623BeCb0fB,8,0
0x62858686119135cc00C4A3102b436a0eB314D402,18,METAV
0x6De037ef9aD2725EB40118Bb1702EBb27e4Aeb24,18,RNDR
0x949D48EcA67b17269629c7194F4b727d4Ef9E5d6,18,MC
0x63ef5bBeBFe823E243487d94065b7d0356830aC6,6,0
0xC764DB73781750DCCF96e73A7349D3a72f2cB9Ee,8,WBTC
0x6C7B97c7e09E790D161769a52F155125FAc6d5A1,18,ANGEL
0x31429d1856aD1377A8A0079410B297e1a9e214c2,18,ANGLE
0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,0,SLP
0x834Aa7A8DAb83672609aFa51B4FE6Aa55114E424,8,SLOPPS
0x8b6c3b7C01D9dB4393f9aa734750F36df1543E9A,18,VI
0x92bF969865c80EDa082FD5D8b4E28da4d58e1C3a,18,LUNA
0xa0f5505dC06eBE8Ee8CbdC2059eaDE0b9F35cbC2,18,Bxmi
0xbc8854C8664489F8fCfF3E46ABCce85d0AD362E4,9,0
0x6e6f9920FC435088EE056573F3eE1A7A81f0f6e7,9,WETH
0x04969cD041C0cafB6AC462Bd65B536A5bDB3A670,18,wOMI
0xe28b3B32B6c345A34Ff64674606124Dd5Aceca30,18,INJ
0xE8078B5198E572Be8D8D412511d48b7D0f5E9a1c,18,TOON
0x42bBFa2e77757C645eeaAd1655E0911a7553Efbc,18,BOBA
0x85f138bfEE4ef8e540890CFb48F620571d67Eda3,18,WAVAX
0xe3818504c1B32bF1557b16C238B2E01Fd3149C17,18,PLR
0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,18,DPI
0x9506d37f70eB4C3d79C398d326C871aBBf10521d,18,MLT
0x3b484b82567a09e2588A13D54D032153f0c0aEe0,18,SOS
0xeF2e239b21A81719abAabC6239e2e90859B44D9B,18,TTX
0x60F6aBeF41CbA4bd8701CA98c0D565288D491E8d,18,QUID
0xe4B229BB06792fd94be9c23b4a0323aa124743d3,18,LS
0xA70cF3801741F01e8Bad0491c5C6Bb1a60aCA264,9,SARS
0x4740735AA98Dc8aa232BD049f8F0210458E7fCa3,18,RDT
0x00c2CBdB5aCb3BB80d1b3A6c293f149b889FE96c,18,TST
0x582814738422459483d576E0b4072ca51d0b0dca,18,MATIC
0x69fa0feE221AD11012BAb0FdB45d444D3D2Ce71c,18,XRUNE
0x39EbF69137D98FB7659Ef8D4ea21ec26394389d7,6,USDC
0x0c572544a4Ee47904d54aaA6A970AF96B6f00E1b,18,WAS
0xD69F306549e9d96f183B1AecA30B8f4353c2ECC3,18,MCHC
0xC4C2614E694cF534D407Ee49F8E44D125E4681c4,18,CHAIN
0xAaEf88cEa01475125522e117BFe45cF32044E238,18,GF
0x102e941B77Bcaa7e35D368CaFE51eF8F79c8d1Ef,18,LIZ
0x844C0Eb8844D4D703B79A08A0Bad6E78003b5C5E,18,WROSE
0xb9F747162AB1E95d07361f9048BcDF6eDdA9eEA7,8,0
0xb8d4EECf46E52557A72636c2c356104bfc084aE0,6,USDT
0xD417144312DbF50465b1C641d016962017Ef6240,18,CQT
0xE46F290Cd59195a83e757891430d8D517d16b334,18,AFN
0xABe580E7ee158dA464b51ee1a83Ac0289622e6be,18,XFT
0x84338421bed3d273B8A23f25a7F1DB50f1d63eE5,9,CCF
0x5A114487131513637aCcF739CC7aD78EA9FAbc34,9,0
0x51FE2E572e97BFEB1D719809d743Ec2675924EDc,18,VPAD
0xAB11fC1B324B44FEFb9E231c064395827C0ac7f5,9,0
0xb6225104d9434CC148570cDDEEf19B2e46dA350D,18,AMY
0x7E759e9c25be98C7B33C5FE61f42870b2B6f92e7,18,BTCD
0x54EFda7fae8316c210cbD1BD85f8cb87bdBDA461,18,CROP
0xA1061739696DfD736968b9351617D46255b9b311,18,RACA
0xfF20817765cB7f73d4bde2e66e067E58D11095C2,18,AMP
0x6e9730EcFfBed43fD876A264C982e254ef05a0DE,18,NORD
0xF693B70645Ce1b93A8d083650C5d6E3f4eD80516,9,THUNDER
0x64605BbDd7295ddec0A6daA18f50D6F003732106,18,JCR
0x26B80FBfC01b71495f477d5237071242e0d959d7,18,wROSE
0xeEAA40B28A2d1b0B08f6f97bB1DD4B75316c6107,18,GOVI
0xA67d5cc68433895B17BabF73Dadf9A2da2Fe59ff,9,BIRDS
0x707F9118e33A9B8998beA41dd0d46f38bb963FC8,18,WETH
0xe5a2363904D91c6a311a378537b29C7c6d4F230d,18,PSY
0x4a5B3D0004454988C50e8dE1bCFC921EE995ADe3,18,wXEQ
0xf5EA35fA36BD111adc3B81eEF82259d35D88D305,18,WHachiko
0xb5f278Ee11811eFEC0692EC61b1e9f9984f2de11,3,EMIT
0x6309228569AC2E2D271b863B035376F87803a184,18,TOSA
0x5B2BC12576C25cF8178498a7E74597E74d6EcC92,5,KIN
0xcB84d72e61e383767C4DFEb2d8ff7f4FB89abc6e,18,VEGA
0xDe5eA375FFBDc8b25a80fe13D631E8Ba0AB4BB02,18,GERA
0x33EDBd114a9d46e78F4827a709C5c93D25CB6a7A,18,MCO2
0x4cfbcc09B488b0b16A9a8f49919b83219276dEd9,18,SNY
0xc3761EB917CD790B30dAD99f6Cc5b4Ff93C4F9eA,18,ERC20
0x309627af60F0926daa6041B8279484312f2bf060,18,USDB
0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C,18,BNT
0xa00a4d5786a6E955e9539d01D78Bf68f3271C050,18,QTCON
0x126CB78939F5a1401b427e915C0D09E396A07a33,6,WETH
0x577Cc8560636Bf585E1bb1bb2E281ceDd4Cd84eA,18,QTX
0x2eFe08BbbfD80D5Af614Dd74AACce6541dABcCb4,18,ADT
0x1D06c83D0b64d97d2D1457935E6cef75Ebcd9d84,6,UST
0xFE3ead58F151F0C15c4fB30b15e941cbFec0CA63,18,zLINK
0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,18,gOHM
0x9B83f827928aBdf18cF1F7e67053572b9bceff3a,18,ARTEM
0x120cBc99bb2a713872C6B8d06306Ddb79c55E96f,18,ECAT
0xd49EFA7BC0D339D74f487959C573d518BA3F8437,18,COLI
0x3D8bAbf3Afd0e1bfC843F9638f650fA50ae6C22B,6,USDT
0xC57a51780f7c1aF20212BB9F8707152039F9630d,18,FREEDOM
0x6a8c1211d36Be23d326A6B0BC4E29B482595D0a3,18,PACHA
0xD85a87Edbe9fB3Baf6a1Bbd1E46f1C04B291331d,18,WETH
0x70e8dE73cE538DA2bEEd35d14187F6959a8ecA96,6,XSGD
0xEF19F4E48830093Ce5bC8b3Ff7f903A0AE3E9Fa1,18,BOTX
0x1640BD2898Eee4C36F369836a067deA8725ac0Cc,8,DFO
0x3155BA85D5F96b2d030a4966AF206230e46849cb,18,RUNE
0x4674672BcDdDA2ea5300F5207E1158185c944bc0,18,GXT
0xAE1eaAE3F627AAca434127644371b67B18444051,8,YOP
0x77Fb865EfFB6DC7bC03e19489e137cCC89Da084A,18,7MT
0xECAEf2AB2A29D8acc29c8985b4113D4F3e1757E0,18,DYME
0x2E95Cea14dd384429EB3c4331B776c4CFBB6FCD9,18,THN
0xFF0a024B66739357c4ED231fB3DBC0c8C22749F5,8,BWRX
0xC146B7CdBaff065090077151d391f4c96Aa09e0C,9,MCC
0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,18,OUSD
0x1045F5cCb01DAEA4f8eaB055F5FcBB7C0E7c89F0,18,DFIAT
0x228A76684CD857F7D119450A7DB74C5bca832f44,18,GMT
0xdDF7Fd345D54ff4B40079579d4C4670415DbfD0A,18,SG
0x965697b4ef02F0DE01384D0d4F9F782B1670c163,6,OXY
0xc6A20bEE7344D55EC5bF94D7E0cD5d1757a4bc02,18,APEDOG
0x2b5d9BC884F3B74b45ed99a6f9866689a3384681,18,FOMO
0xC30AE4950724b87011ae8c5E15b54C8F3F4406b8,9,sRLY
0xeD35af169aF46a02eE13b9d79Eb57d6D68C1749e,18,OMI
0x3B7eACF9A3fd0157E1f0D14307DeE321ef6D2C36,18,1INCH
0x8A9C67fee641579dEbA04928c4BC45F66e26343A,18,JRT
0x30D20208d987713f46DFD34EF128Bb16C404D10f,18,SD
0xCD6Adc6b8Bd396E2D53cCD7D7257B4De55bE4fbe,18,CFL365
0x126c39D3261472c83d0eADFcdb2ec41587b3Efc5,18,LDO
0xE55C9A5Da032DFfd251BbA6400D04a0122B0DDe5,18,TEST1
0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,18,XCN
0x4C6D7B5B1F5bc2e5F6315b50935ff815D2740E8b,8,HSBT
0xd7DCd9B99787C619b4D57979521258D1A7267ad7,18,EVRY
0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,18,ALCX
0x20d60c6eb195868d4643f2c9B0809e4De6Cc003d,6,PLY
0x84e89be2b44a03A9f3Cc00183035548bc9140d6a,6,USDC
0x66666d237398F04554B7Ea8192076c02a3A66666,18,TW33T
0x7FF4169a6B5122b664c51c95727d87750eC07c84,18,10SET
0xaE6e307c3Fe9E922E5674DBD7F830Ed49c014c6B,18,CREDI
0x5Cb3B294eEdC910bA820C44Afc3Ee98Db471c59a,18,FNC
0x69f6d4D4813F8e2e618DAE7572e04b6D5329E207,18,eDOC
0xBBa39Fd2935d5769116ce38d46a71bde9cf03099,18,CHO
0xb3Bd49E28f8F832b8d1E246106991e546c323502,18,GMT
0x3CcFDeA1438bd590E74E0C2353b7DFeFA8419EA5,18,SPELL
0xFe81232e1C2475782085b094D6Aa212ddFEb6560,9,AURY
0xAAcf3C834396F2D9A18BE2b3c2cD35Af6ae1d415,18,SUSHI
0x967156a43421732d351C05F4908dB79b2Ad1B82A,6,UST
0xBbEA1Aa2741aA53D0C7eF038C4134dC812297D83,18,SXP
0x725C263e32c72dDC3A19bEa12C5a0479a81eE688,18,BMI
0x3F0cc41De057458591e1C753F5bc162c982cbd00,18,DAI
0xe831F96A7a1DcE1aa2EB760b1e296c6A74CaA9d5,8,NEXM
0x7Ddc52c4De30e94Be3A6A0A2b259b2850f421989,18,GMT
0xfB5c6815cA3AC72Ce9F5006869AE67f18bF77006,18,PSTAKE
0x21cA39943E91d704678F5D00b6616650F066fD63,18,mTSLA
0xAF6229791cA19006628637B572E9f64dBbF84Fcd,18,OLY
0x081131434f93063751813C619Ecca9C4dC7862a3,6,DAR
0x5C84bc60a796534bfeC3439Af0E6dB616A966335,18,Bone
0x3593D125a4f7849a1B059E64F4517A86Dd60c95d,18,OM
0xa4201960252eE89cbf580d40E8749B0ebA546adF,6,XRUNE
0x83e293589BDC7202FC5C465c70b25Cb6bb1F03f2,18,stkBMIV2
0x528341f81898d3c4d0cE6d0068bD2D5A7f7B726A,18,RAIDER
0x1cF4592ebfFd730c7dc92c1bdFFDfc3B9EfCf29a,18,WAVES
0x8D8Da40e586fea0d69DcF2BE3c5fA21B6e453662,12,ZIL
0x0F02e27745e3b6e9e1310d19469e2b5D7B5eC99A,8,PCL
0xbFe6c07842f8788c681EE2B37ee588dE1779fdA1,18,SUPER
0x70C2205e49AB98a7CFD0859ddF431e9F19a0f7D6,18,WETH
0x4cD2690d86284e044cb63E60F1EB218a825a7e92,18,WFTM
0x0E9462EcA71305a13f05D8943a3BFE04bEFF1932,18,HOLY
0x82081822932CF22E39d2fBeC8047fEb6117CD2F6,18,SCLM
0x630d98424eFe0Ea27fB1b3Ab7741907DFFEaAd78,8,PEAK
0xcB8fb2438A805664cD8c3e640b85AC473DA5BE87,18,CTI
0x58b6A8A3302369DAEc383334672404Ee733aB239,18,LPT
0x1D89Eb54CcaAD24C6df8F3b1EeeA7afBf3492cDC,8,WBTC
0xF2693037734029e56F7a0782e569DeEfD98aDFB0,8,ABG
0x87923D592f8fE5516d34237FC0927759a7760A4f,18,TUSD
0x831dEf3B716dFcb890eFF5ceCE62c5B9739C3df4,8,xSD
0x446E028F972306B5a2C36E81D3d088Af260132B3,6,pATOM
0x44017598f2AF1bD733F9D87b5017b4E7c1B28DDE,6,pATOM
0x4C53113be4B669b018104461C5838D3aF814DbB5,18,SAND
0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,18,STG
0xB8E2e2101eD11e9138803cd3e06e16dd19910647,2,ARDX
0x72B2095361926E72692DFd5986C5B0d2bc18bF1e,6,USDT
0xEa6425a03B4545C10b49c785Df9EfbBbB68b7167,9,0
0x030bA81f1c18d280636F32af80b9AAd02Cf0854e,18,WETH
0x33f391F4c4fE802b70B77AE37670037A92114A7c,18,BURP
0xcA6f84973D171527c5019Ef74607fe8af00826E6,6,ANC
0xC6e05fE32584B6c9944896fd966761821fCeceF0,18,WETH
0x2FBfECcd2061827d320A48dA895A03bE1231767C,6,USDC
0x574d3A659ce3B63A1026b6aD3aae06284fC7BB6A,18,oneDODO
0x50384A3675593c07B84a19d2a7E60385D35003E8,18,ONX
0x04673B12a4B61C10e174d6e72b1a8e7393D345d3,6,BATOM
0xF17e65822b568B3903685a7c9F496CF7656Cc6C2,18,BICO
0x075dA7e9EFEA6813aB0B2680423df75150120d12,6,USDC
0xdaCE001B4B83CE39ACd9d3D1b559bB9245430bE3,18,Taki
0x0f2D719407FdBeFF09D87557AbB7232601FD9F29,18,SYN
0x9d8A797fAE0dA6b59f7d835eD48B1b83b3f1eeF8,18,APE
0x43985d6111c56EF31c2D94CFa555Ce527eA7E29e,18,CELR
0x0E3cC2c4FB9252d17d07C67135E48536071735D9,18,ARTH
0x08389495D7456E1951ddF7c3a1314A4bfb646d8B,18,CRPT
0xf60Ef5fb792d06FD6f28D49DD2e00BA0DD7aD201,8,WBTC
0xA0b73E1Ff0B80914AB6fe0444E65848C4C34450b,8,CRO
0x8b2f48720a389858F5E2c851895c66FCfE8b4c12,18,UST
0xc730d8256B8A1030eEA67f1Bc7ebed3898f7A535,18,XRP
0x7DDc0692c2a5B2686E40Dfb4F8bF96B5343c52f2,9,ANGEL
0x0F3ADC247E91c3c50bC08721355A41037E89Bc20,18,ANC
0xA37B24EB4613A4b40f703655F43b68912fE369D3,18,SPI
0x31DAB3430f3081dfF3Ccd80F17AD98583437B213,6,LUNA
0xB3c6cDB0a68a9dd3892408Fd4Fa4Bc4F0dB5EeEf,6,MIR
0x5b535EDfA75d7CB706044Da0171204E1c48D00e8,18,808TA
0x66C0DDEd8433c9EA86C8cf91237B14e10b4d70B7,18,Mars
0xC606BD6d2fFC450FEFfd6009F39515940D06b9E9,6,bATOM
0x22E65B5531CE8bbB98560A2D82f8650BDba1f202,6,T99
0x8ddfe8E5308984c57fE4d8c97bC1809eE70f5718,18,TLOS
0x2EC04464693e3d45D82a2d1fDb7D0E47A2Fd657B,18,MIR
0x872B8F3cBd342bd3C7711Fd27868a742dE5Cd81c,6,UST
0xEdb0414627E6f1e3F082DE65cD4F9C693D78CCA9,18,mTWTR
0x02376E49a514F0e538c473D20E9C2151E2804Dea,18,DAO
0x7162469321ae5880F077D250B626F3271b21b903,18,KSW
0x40d1F63B5D2048e67E9bEdB1B4c2F1A9fb4b6817,18,GOLD
0xEB295dEB933d2E928E93878Edf6f661Ef35437a1,18,IOTX
0xE8814e7E873758d9CB1bcA79c805d9A62984B802,9,0
0xd7c302fc3ac829C7E896a32c4Bd126f3e8Bd0a1f,18,B2M
0xd5766cC856B651e989529D0bF1AEfedBc78E6578,18,BNB
0xA21F8030ab31fe26A662c6B922D162049563F899,18,sAVAX
0x711072E43c0fDBD1b5F8FEF1506F006681eefA55,6,USDT
0x789a018A2c69dB6aba56aAd7f16d3dA84d8923C1,8,STNT
0x8EDAE8B7b73855Da8380693d270c9B6c160AC357,18,SOL
0xFbEEa1C75E4c4465CB2FCCc9c6d6afe984558E20,18,DDIM
0x25C2D3437EaaA5f517102eE73C6fF17d3664b906,18,NEWO
0xAAA7A10a8ee237ea61E8AC46C50A8Db8bCC1baaa,18,QANX
0xcbd55D4fFc43467142761A764763652b48b969ff,18,ASTRO
0x2B89bF8ba858cd2FCee1faDa378D5cd6936968Be,6,WSCRT
0x24EF1528595048531595c85557DA4908bba41De7,8,ABST
0x8A2279d4A90B6fe1C4B30fa660cC9f926797bAA2,6,CHR
0xeF18B835592a2Cb422D012F179dF6e9d73608f6d,18,WAL
0xDCd13da7D48820C2BdB866e31Fe085b56CcbCaF2,6,ULST
0xa41F142b6eb2b164f8164CAE0716892Ce02f311f,18,AVG
0xf3AE5d769e153Ef72b4e3591aC004E89F48107a1,18,DPR
0xDA9FDAb21bC4A5811134A6E0Ba6CA06624e67c07,18,QUIDD
0xA1F7C9c6d19e2D0BF20729CB0BF03338A90bEd9b,18,XUSDP
0xbFa7d8C3D13C8844eF98463A16E6e274F905653F,18,GGT
0xd9703731397Fb3D42EcBffa15C5B9857e2990Bb1,18,YFII
0x3ff17B85b77386d8dE77FB9532E6F5A49b66e114,18,WETH
0xcFEB09C3c5F0f78aD72166D55f9e6E9A60e96eEC,18,VEMP
0x5BC25f649fc4e26069dDF4cF4010F9f706c23831,18,DUSD
0x5fAa989Af96Af85384b8a938c2EdE4A7378D9875,18,GAL
0x67725FB3751c257920a88c543ba9b4BA8CfbfA5D,18,SMOKE
0x71e1b632F1dDC20F79dF1472F7a464779588A6D1,8,WBTC
0x72ffdE93EB16067474ad5E756a0667082441Cfed,6,LUNA
0xB754057f00b38D533402D5aB35ceE1E6B72722D7,6,USDC
0x965b85D4674F64422c4898C8F8083187f02B32C0,8,SFIL
0xc0a4Df35568F116C370E6a6A6022Ceb908eedDaC,6,UMEE
0x22c5543d1a35178cB03b33f929A959145E538532,18,WAL
0x5015B76461FE62a90CC041bA9d79671a9B419F1B,18,WETH
0x526aE5456832b3d9E7c97882Edb8e99a5664593e,6,USDT
0x59Fff6D21a0ee2fFEe89D6Ba0A67186E9D906Fcf,6,USDC
0x7BD5537094E9D5bE5f3d5Ce77b8089372BCe800a,18,DEGO
0xbf1D65af601DcFf5b804e02A75833fF51E3869B2,18,XMPT
0x8Bc2bCb1b1896291942C36F3Cca3C1afA0Aaa7fd,18,PACE
0xf6e06B54855eFf198a2d9A8686113665499a6134,18,Celt
0xc5102fE9359FD9a28f877a67E36B0F050d81a3CC,18,HOP
0xe1747a23C44f445062078e3C528c9F4c28C50a51,18,EHX
0x573765d4F365a1a2C7891883bc0C9c35C4c6fD16,8,DMV
0xAA2ce7Ae64066175E0B90497CE7d9c190c315DB4,18,Suter
0xBD100d061E120b2c67A24453CF6368E63f1Be056,18,iDYP
0xA486499266b872982Ca94Fdc7e045666C0C06112,5,FOXD
0x92d387dE422f644D395e26109A617091ebe51DC9,6,mVIXY
0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,18,LUSD
0x43593e7659CDEeb3A45AbaB3095aC394E45fff29,6,0
0xAc86aD6A4Dc773c7f98a89712cF2989b67FdBA45,6,USDC
0x095cF7f3e82a1dcAdBF0FbC59023F419883eA296,18,POC
0x425F19Ea1A263d0208B7d032AC9b851bfC9389f9,10,CERE
0xFd09911130e6930Bf87F2B0554c44F400bD80D3e,18,ETHIX
0xFcc00C0CCdCA001539e0603309FA195749f84D4a,18,BRIDGE
0x43D4A3cd90ddD2F8f4f693170C9c8098163502ad,18,D2D
0xc879BBdA252278B0859e811deef88e9978810E85,9,sRLY
0xD163bc025954B2bAe467b6d82527Cc60500Ad092,18,LPT
0x377C59Bd50AAB876E41231DEe4339BF8e14C48a9,0,CAX
0x3F2378D635b8e2178E6699e822c1AC8F28f3cf56,18,RCOIN
0xc2EF23543B146c721093a34B60396d7d60960A4D,18,Metis
0xdb726152680eCe3c9291f1016f1d36f3995f6941,6,MEDIA
0xd080Ee6B72399957F01865bA694e98B322FFB6F6,18,TRADE
0x21a8B55F7DD43526C13B88AF74A32d9dbFe07E43,18,XUSDG
0x968F6f898a6Df937fC1859b323aC2F14643e3fED,18,NWC
0x08A7180Af3D7552ab14cE689F9196D273E747843,6,MEDIA
0x9ee91F9f426fA633d227f7a9b000E28b9dfd8599,18,MATIC
0x904830cDC0176A0Bd157aa43A07cDe6d083082e0,9,0
0x3294395e62F4eB6aF3f1Fcf89f5602D90Fb3Ef69,18,CELO
0x274C17392B8B3e3c4EEc5089e2093bA84534ADb3,18,bwJUP
0xcA66BbddDd58d67aB504B6d8028491128ae28ECA,18,MANA
0xA5e3B10d34C93a480517F9Dc53b3e1Fe52D4e1eE,9,$CINU
0x98413f1D5B29521E0641d57D05f6eb95523a49Aa,18,ZAP
0x3678dcD0BbA6f91864bd0E63ff6f78f2ffB3Fc24,9,BabyDoge
0x3b570015fbF353a7d1179579144e6Bd9Fb9c97de,18,TOTM
0xa4Ff1bfA01d4Bb13f24Cc026BEE40119Baf8fe1C,18,CENI
0x71Fc1F555a39E0B698653AB0b475488EC3c34D57,18,RAIN
0x8B3192f5eEBD8579568A2Ed41E6FEB402f93f73F,9,SAITAMA
0x2a790B85dEcd17202FeB3E4167B2832318e7536c,18,DAI
0x1e33dBA7cd47e79C4385Ba39442A693B910a0A8a,18,CELO
0xb7DE92bE975ccb27e7352a1D47512aCBdb0BaC32,18,MINE
0x68a0A1fEF18DfCC422Db8bE6F0F486dEa1999EDC,9,EDC
0xafc57F1e8f1BA7903389c4cC252e8bD5ab466630,18,FWT
0xfF50D6eD42aDE29873ACb4569AeD355E7B42F3f1,18,HOLY
0x3D371413dd5489F3A04C07c0C2CE369c20986ceb,10,YOUC
0x5062f4e39386a64e360f3C10da99E0c00A42095B,18,VELO
0x050cbFF7BFf0432b6096DD15CD9499913dDF8E23,18,FCI
0x191557728e4d8CAa4Ac94f86af842148c0FA8F7E,8,ECO
0x706eE6Ff25740c75959321C745c4c51f60bc7A8b,18,DAI
0xB62132e35a6c13ee1EE0f84dC5d40bad8d815206,18,NEXO
0xD8acee38DefeDe6b80EaF376936aF1893a7865Ed,18,TEDDY
0x1Da87b114f35E1DC91F72bF57fc07A768Ad40Bb0,18,EQZ
0xc3422D70bFfcf43ba9Fc566d958adA92c64065bF,18,AAVE.e
0xfcEB206E1a80527908521121358B5e26cAABaa75,18,MAIN
0x7Fd0D547E23aC72483ad74dEf247B191C3084790,8,INRT
0x6A7a7b4e030AC607F78f6679EAeC571bC60c77FA,18,MVRS
0xB31c83bf8E933c0eE5f3dE1156b21EF56Fda4FD2,6,LUNA
0x09d960E460fc7Ac20710a5470Bb23AFEA4711459,24,NEAR
0xE452E6Ea2dDeB012e20dB73bf5d3863A3Ac8d77a,18,wCELO
0xaF090bd80890E1eF773674Ad4C5489492774156d,18,AGLA
0xe60b77AF574DA0c2Fa6091820c5d5550C448097d,18,GOV
0x8287C7b963b405b7B8D467DB9d79eEC40625b13A,18,SWINGBY
0xB4bCDC0915b9518846FDc7d9C07AC76BC77bdEd7,9,SenkaBit
0xfAE4Ee59CDd86e3Be9e8b90b53AA866327D7c090,18,CPC
0xC9Db5D64348505f56aF09e869D0b6E6835f892a5,8,renDOGE
0x19F3731eE43DB1546D9B23DB95681439e2FA15e5,18,RELI
0xC22956c3CFeC3Ee9A9925abeE044F05Bc47f6632,18,cUSD
0xF743523Bc4190bA3877f02dA05B755AC33cfD42D,9,Bandex
0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5,18,BIT
0x8589A26eb762c9D8126b69c0582151186C4E71Bd,9,0
0xBcca60bB61934080951369a648Fb03DF4F96263C,6,USDC
0xcbdB4BfBB894666931a5C7D3001d4D347B8E09D7,18,TestToken
0xAa6E8127831c9DE45ae56bB1b0d4D4Da6e5665BD,18,ETH2x-FLI
0x9d409a0A012CFbA9B15F6D4B36Ac57A46966Ab9a,18,yvBOOST
0x397FF1542f962076d0BFE58eA045FfA2d347ACa0,18,SLP
0xFB9B2f06FDb404Fd3E2278E9A9edc8f252F273d0,18,cvxLUSD3CRV-f
0xF15d959Fcd2B930Dd3c5aA770D8ADd015d025B8D,18,ALEPH
0xaeE433ADeBe0FBB88dAa47eF0C1A513CaA52EF02,18,TOON
0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,18,CVX
0x4cfF05AC2aC5c8d8B07216492A3a0be4cE5Ad358,18,WETH
0x2b867efD2dE4Ad2B583Ca0CB3dF9C4040Ef4D329,9,LBlock
0xF51c60CfC8c7EBF7eF4E5A59d4D885e7Fef29aa8,9,LBlock
0xdA816459F1AB5631232FE5e97a05BBBb94970c95,18,yvDAI
0xF29AE508698bDeF169B89834F76704C3B205aedf,18,yvSNX
0x32512Bee3848bfcBb7bEAf647aa697a100f3b706,18,USDC
0x8FDF7cabfEc73d5FfD1447867834b4cf39B745B7,18,cvxcvxcrv-f
0x005D1123878Fc55fbd56b54C73963b234a64af3c,18,KIBA
0x3EAd7b8f581E8fc1005aa5d10d0a1d0000e01d52,8,GST
0x1b17016a9012F35b79F0835F513ebE0a6A8623D0,18,ELONINDEX
0xe3c408BD53c31C085a1746AF401A4042954ff740,8,GMT
0xaF4C5db9411fBc13593dC7650cbba6301D562472,18,TDX
0xeA068Fba19CE95f12d252aD8Cb2939225C4Ea02D,18,FIEF
0x6c28AeF8977c9B773996d0e8376d2EE379446F2f,18,QUICK
0x788D98F889677Ba1b9B5CF60Bde33e924E02a78B,9,0
0xAa2FC5e52bd2765d7c9Bbc4730498f431ec775e5,9,0
0xc199d858AEcA273328cA9393e0ecE58A2E4F9C9d,6,mTSLA
0xce9B0D03dd2b6ce78A0B95fEB2386D632030792E,18,LUNC
0xdF200ee0C427E7ED5b7A8820a97bF50D2a443bA8,6,mSBUX
0xe5a939Bbf46ba8D40c7890fC55c8cE9a37889CAD,6,LIRA
0xbcDeF50c29003Bf706440DAe42be87c27C8BFAE3,9,MCRT
0x2c89277f56dF1b879dFe616Bba16b8886Afe58c5,18,AIOTM
0xd6Dc49A1d1E71E27F8D7eF67f3e984200ADC472f,18,ICE
0x8cb1d155a5a1d5d667611b7710920fD9D1CD727F,8,AIRx
0xe0B9a2C3E9f40CF74B2C7F591B2b0CCa055c3112,18,GS
0x1F7e5118521B550bB1A9B435727c003eB033FC51,18,AGLA
0xAA1c34E070EfD4991c31E5C641C3f33796df3f57,18,LUNA
0x1fCEd53ddB60cE39cF7E8Cce2674524c22C648d2,9,FLOKI
0x9AEA32B459e96C8eF5010f69130bf95fd129ac05,18,WKLAY
0x548ADF5Dc83B66eb55a4D53980a8D16De2E10C64,18,SD
0x6a8b433D2c5D97F1F7e6Bd457acB7DC2eA5f8591,18,FIEF
0x4b413F844b2A66eaA3Bb756D6173E09F523376DA,18,WETH
0x29239242A83479a4074Cb1c9e2A3e6705A4A4455,18,TOZ
0xB4b9DC1C77bdbb135eA907fd5a08094d98883A35,18,SWEAT
0xaC0104Cca91D167873B8601d2e71EB3D4D8c33e0,18,CWS
0xFF75CEd57419bcaEBe5F05254983b013B0646eF5,18,COOK
0x956F47F50A910163D8BF957Cf5846D573E7f87CA,18,FEI
0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,18,TRIBE
